BusinessEntityID FirstName                                          MiddleName                                         LastName                                           FullName
---------------- -------------------------------------------------- -------------------------------------------------- -------------------------------------------------- --------------------------------------------------------------------------------------------------------------------------------------------------------
18006            Brent                                              R                                                  Lu                                                 Brent R Lu
17550            Brittney                                           A                                                  Lu                                                 Brittney A Lu
17805            Candice                                            I                                                  Lu                                                 Candice I Lu
4844             Cara                                               NULL                                               Lu                                                 Cara Lu
11355            Christy                                            NULL                                               Lu                                                 Christy Lu
12595            Clayton                                            L                                                  Lu                                                 Clayton L Lu
13446            Colin                                              H                                                  Lu                                                 Colin H Lu
12275            Colleen                                            NULL                                               Lu                                                 Colleen Lu
20764            Crystal                                            A                                                  Lu                                                 Crystal A Lu
18258            Curtis                                             NULL                                               Lu                                                 Curtis Lu
7963             Damien                                             M                                                  Lu                                                 Damien M Lu
5635             Darryl                                             NULL                                               Lu                                                 Darryl Lu
12171            Dawn                                               G                                                  Lu                                                 Dawn G Lu
13151            Edwin                                              NULL                                               Lu                                                 Edwin Lu
2483             Erica                                              NULL                                               Lu                                                 Erica Lu
6471             Ernest                                             H                                                  Lu                                                 Ernest H Lu
5467             Eugene                                             N                                                  Lu                                                 Eugene N Lu
5696             Glenn                                              NULL                                               Lu                                                 Glenn Lu
2638             Heather                                            NULL                                               Lu                                                 Heather Lu
12928            Jaclyn                                             D                                                  Lu                                                 Jaclyn D Lu
2451             Jamie                                              M                                                  Lu                                                 Jamie M Lu
18056            Jeffery                                            B                                                  Lu                                                 Jeffery B Lu
11455            Jenny                                              J                                                  Lu                                                 Jenny J Lu
13550            Jon                                                M                                                  Lu                                                 Jon M Lu
18303            Jorge                                              W                                                  Lu                                                 Jorge W Lu
17407            Karen                                              K                                                  Lu                                                 Karen K Lu
12071            Kelli                                              L                                                  Lu                                                 Kelli L Lu
2509             Kristen                                            NULL                                               Lu                                                 Kristen Lu
17369            Krystal                                            NULL                                               Lu                                                 Krystal Lu
17459            Leah                                               NULL                                               Lu                                                 Leah Lu
2426             Lisa                                               S                                                  Lu                                                 Lisa S Lu
13041            Louis                                              K                                                  Lu                                                 Louis K Lu
5758             Mandy                                              NULL                                               Lu                                                 Mandy Lu
17716            Margaret                                           D                                                  Lu                                                 Margaret D Lu
10982            Marshall                                           J                                                  Lu                                                 Marshall J Lu
4913             Martha                                             R                                                  Lu                                                 Martha R Lu
6578             Micah                                              NULL                                               Lu                                                 Micah Lu
12696            Oscar                                              NULL                                               Lu                                                 Oscar Lu
12811            Rafael                                             J                                                  Lu                                                 Rafael J Lu
6422             Ramon                                              B                                                  Lu                                                 Ramon B Lu
18158            Randy                                              NULL                                               Lu                                                 Randy Lu
13248            Roger                                              F                                                  Lu                                                 Roger F Lu
5579             Ronnie                                             NULL                                               Lu                                                 Ronnie Lu
4966             Rosa                                               A                                                  Lu                                                 Rosa A Lu
17662            Sandra                                             N                                                  Lu                                                 Sandra N Lu
17608            Stacey                                             W                                                  Lu                                                 Stacey W Lu
6524             Steve                                              NULL                                               Lu                                                 Steve Lu
17761            Susan                                              C                                                  Lu                                                 Susan C Lu
5021             Suzanne                                            K                                                  Lu                                                 Suzanne K Lu
11861            Tamara                                             E                                                  Lu                                                 Tamara E Lu
2669             Tiffany                                            NULL                                               Lu                                                 Tiffany Lu
18213            Todd                                               D                                                  Lu                                                 Todd D Lu
4740             Trisha                                             NULL                                               Lu                                                 Trisha Lu
17505            Valerie                                            NULL                                               Lu                                                 Valerie Lu
17955            Vincent                                            NULL                                               Lu                                                 Vincent Lu
12013            Warren                                             H                                                  Lu                                                 Warren H Lu
18106            Wesley                                             P                                                  Lu                                                 Wesley P Lu
13352            Willie                                             NULL                                               Lu                                                 Willie Lu
1351             Anita                                              R.                                                 Lucerne                                            Anita R. Lucerne
1353             Jose                                               NULL                                               Lugo                                               Jose Lugo
36               Jose                                               R                                                  Lugo                                               Jose R Lugo
1355             Richard                                            NULL                                               Lum                                                Richard Lum
2204             Richard                                            NULL                                               Lum                                                Richard Lum
1357             Judy                                               R.                                                 Lundahl                                            Judy R. Lundahl
1359             Sean                                               J.                                                 Lunt                                               Sean J. Lunt
12532            Alejandro                                          K                                                  Luo                                                Alejandro K Luo
19779            Alicia                                             NULL                                               Luo                                                Alicia Luo
12000            Alisha                                             NULL                                               Luo                                                Alisha Luo
16643            Alison                                             A                                                  Luo                                                Alison A Luo
4946             Alvin                                              NULL                                               Luo                                                Alvin Luo
5062             Andres                                             L                                                  Luo                                                Andres L Luo
20534            April                                              NULL                                               Luo                                                April Luo
10357            Arturo                                             NULL                                               Luo                                                Arturo Luo
8947             Ashlee                                             NULL                                               Luo                                                Ashlee Luo
11592            Barbara                                            NULL                                               Luo                                                Barbara Luo
17271            Bethany                                            NULL                                               Luo                                                Bethany Luo
3684             Bonnie                                             NULL                                               Luo                                                Bonnie Luo
20285            Bradley                                            M                                                  Luo                                                Bradley M Luo
8568             Bridget                                            A                                                  Luo                                                Bridget A Luo
9160             Calvin                                             T                                                  Luo                                                Calvin T Luo
16945            Carl                                               NULL                                               Luo                                                Carl Luo
4491             Carly                                              H                                                  Luo                                                Carly H Luo
16284            Casey                                              NULL                                               Luo                                                Casey Luo
8883             Cassie                                             NULL                                               Luo                                                Cassie Luo
20329            Chad                                               R                                                  Luo                                                Chad R Luo
19868            Christine                                          J                                                  Luo                                                Christine J Luo
11396            Christy                                            NULL                                               Luo                                                Christy Luo
7126             Clarence                                           M                                                  Luo                                                Clarence M Luo
13488            Colin                                              L                                                  Luo                                                Colin L Luo
12312            Colleen                                            E                                                  Luo                                                Colleen E Luo
20458            Corey                                              NULL                                               Luo                                                Corey Luo
5310             Dale                                               M                                                  Luo                                                Dale M Luo
11968            Damien                                             L                                                  Luo                                                Damien L Luo
9558             Darrell                                            J                                                  Luo                                                Darrell J Luo
12209            Dawn                                               A                                                  Luo                                                Dawn A Luo
4308             Devon                                              D                                                  Luo                                                Devon D Luo
4644             Donna                                              E                                                  Luo                                                Donna E Luo
9209             Drew                                               NULL                                               Luo                                                Drew Luo
2556             Dustin                                             NULL                                               Luo                                                Dustin Luo
13186            Edwin                                              S                                                  Luo                                                Edwin S Luo
8195             Franklin                                           J                                                  Luo                                                Franklin J Luo
9282             Gilbert                                            NULL                                               Luo                                                Gilbert Luo
2584             Gregory                                            NULL                                               Luo                                                Gregory Luo
12970            Jaclyn                                             NULL                                               Luo                                                Jaclyn Luo
9445             Jaime                                              E                                                  Luo                                                Jaime E Luo
11491            Jenny                                              L                                                  Luo                                                Jenny L Luo
16888            Jerry                                              M                                                  Luo                                                Jerry M Luo
4696             Jodi                                               NULL                                               Luo                                                Jodi Luo
17043            Johnny                                             NULL                                               Luo                                                Johnny Luo
13588            Jon                                                NULL                                               Luo                                                Jon Luo
19945            Julie                                              M                                                  Luo                                                Julie M Luo
16550            Kara                                               NULL                                               Luo                                                Kara Luo
5130             Karl                                               L                                                  Luo                                                Karl L Luo
3489             Karla                                              V                                                  Luo                                                Karla V Luo
19909            Kathryn                                            NULL                                               Luo                                                Kathryn Luo
20609            Katie                                              L                                                  Luo                                                Katie L Luo
16332            Katrina                                            J                                                  Luo                                                Katrina J Luo
20494            Keith                                              R                                                  Luo                                                Keith R Luo
12108            Kelli                                              NULL                                               Luo                                                Kelli Luo
16503            Kelsey                                             J                                                  Luo                                                Kelsey J Luo
2684             Kelvin                                             NULL                                               Luo                                                Kelvin Luo
2612             Kenneth                                            S                                                  Luo                                                Kenneth S Luo
20574            Kristin                                            G                                                  Luo                                                Kristin G Luo
4140             Kurt                                               C                                                  Luo                                                Kurt C Luo
12418            Lacey                                              NULL                                               Luo                                                Lacey Luo
16379            Latoya                                             D                                                  Luo                                                Latoya D Luo
5196             Leonard                                            A                                                  Luo                                                Leonard A Luo
19822            Lindsay                                            NULL                                               Luo                                                Lindsay Luo
20656            Lindsey                                            R                                                  Luo                                                Lindsey R Luo
13084            Louis                                              NULL                                               Luo                                                Louis Luo
16796            Mario                                              L                                                  Luo                                                Mario L Luo
11392            Marshall                                           NULL                                               Luo                                                Marshall Luo
9056             Maurice                                            C                                                  Luo                                                Maurice C Luo
4369             Melvin                                             NULL                                               Luo                                                Melvin Luo
8390             Michele                                            NULL                                               Luo                                                Michele Luo
4543             Mindy                                              J                                                  Luo                                                Mindy J Luo
16456            Misty                                              R                                                  Luo                                                Misty R Luo
17130            Mitchell                                           E                                                  Luo                                                Mitchell E Luo
16592            Nichole                                            A                                                  Luo                                                Nichole A Luo
4428             Nina                                               NULL                                               Luo                                                Nina Luo
20413            Peter                                              E                                                  Luo                                                Peter E Luo
8775             Priscilla                                          R                                                  Luo                                                Priscilla R Luo
12851            Rafael                                             A                                                  Luo                                                Rafael A Luo
9503             Raul                                               Q                                                  Luo                                                Raul Q Luo
16995            Ricardo                                            NULL                                               Luo                                                Ricardo Luo
13291            Roger                                              J                                                  Luo                                                Roger J Luo
16852            Russell                                            S                                                  Luo                                                Russell S Luo
8511             Sharon                                             D                                                  Luo                                                Sharon D Luo
17086            Shaun                                              NULL                                               Luo                                                Shaun Luo
20373            Shawn                                              NULL                                               Luo                                                Shawn Luo
3559             Shawna                                             NULL                                               Luo                                                Shawna Luo
8666             Sheena                                             A                                                  Luo                                                Sheena A Luo
11892            Tamara                                             NULL                                               Luo                                                Tamara Luo
19985            Tara                                               W                                                  Luo                                                Tara W Luo
8621             Tasha                                              R                                                  Luo                                                Tasha R Luo
4249             Terrence                                           NULL                                               Luo                                                Terrence Luo
17225            Terry                                              H                                                  Luo                                                Terry H Luo
17174            Tony                                               W                                                  Luo                                                Tony W Luo
8452             Tonya                                              A                                                  Luo                                                Tonya A Luo
7105             Warren                                             NULL                                               Luo                                                Warren Luo
9107             Wayne                                              L                                                  Luo                                                Wayne L Luo
13384            Willie                                             C                                                  Luo                                                Willie C Luo
3621             Yolanda                                            NULL                                               Luo                                                Yolanda Luo
1361             Helen                                              R.                                                 Lutes                                              Helen R. Lutes
2296             Vidur                                              NULL                                               Luthra                                             Vidur Luthra
238              Vidur                                              X                                                  Luthra                                             Vidur X Luthra
1363             Robert                                             P.                                                 Lyeba                                              Robert P. Lyeba
1365             Sharon                                             F.                                                 Lynn                                               Sharon F. Lynn
1367             Robert                                             NULL                                               Lyon                                               Robert Lyon
1369             Jenny                                              NULL                                               Lysaker                                            Jenny Lysaker
5818             Aimee                                              R                                                  Ma                                                 Aimee R Ma
17325            Alan                                               J                                                  Ma                                                 Alan J Ma
12504            Alejandro                                          L                                                  Ma                                                 Alejandro L Ma
11970            Alisha                                             NULL                                               Ma                                                 Alisha Ma
4652             Alvin                                              NULL                                               Ma                                                 Alvin Ma
20721            Amy                                                E                                                  Ma                                                 Amy E Ma
10063            Arturo                                             C                                                  Ma                                                 Arturo C Ma
5938             Autumn                                             NULL                                               Ma                                                 Autumn Ma
11570            Barbara                                            NULL                                               Ma                                                 Barbara Ma
4800             Bianca                                             NULL                                               Ma                                                 Bianca Ma
18015            Brent                                              NULL                                               Ma                                                 Brent Ma
17564            Brittney                                           NULL                                               Ma                                                 Brittney Ma
17818            Candice                                            NULL                                               Ma                                                 Candice Ma
4858             Cara                                               NULL                                               Ma                                                 Cara Ma
3504             Cedric                                             W                                                  Ma                                                 Cedric W Ma
11361            Christy                                            NULL                                               Ma                                                 Christy Ma
5880             Claudia                                            E                                                  Ma                                                 Claudia E Ma
13457            Colin                                              NULL                                               Ma                                                 Colin Ma
12283            Colleen                                            A                                                  Ma                                                 Colleen A Ma
18265            Curtis                                             NULL                                               Ma                                                 Curtis Ma
9043             Damien                                             NULL                                               Ma                                                 Damien Ma
5646             Darryl                                             R                                                  Ma                                                 Darryl R Ma
12186            Dawn                                               A                                                  Ma                                                 Dawn A Ma
17916            Dennis                                             E                                                  Ma                                                 Dennis E Ma
5482             Eugene                                             A                                                  Ma                                                 Eugene A Ma
7902             Franklin                                           NULL                                               Ma                                                 Franklin Ma
8981             Gilbert                                            NULL                                               Ma                                                 Gilbert Ma
5706             Glenn                                              M                                                  Ma                                                 Glenn M Ma
2644             Heather                                            NULL                                               Ma                                                 Heather Ma
12939            Jaclyn                                             NULL                                               Ma                                                 Jaclyn Ma
5424             Jake                                               G                                                  Ma                                                 Jake G Ma
2458             Jamie                                              P                                                  Ma                                                 Jamie P Ma
18061            Jeffery                                            NULL                                               Ma                                                 Jeffery Ma
5534             Jessie                                             NULL                                               Ma                                                 Jessie Ma
13560            Jon                                                NULL                                               Ma                                                 Jon Ma
18317            Jorge                                              O                                                  Ma                                                 Jorge O Ma
12080            Kelli                                              E                                                  Ma                                                 Kelli E Ma
18950            Kelvin                                             E                                                  Ma                                                 Kelvin E Ma
2513             Kristen                                            A                                                  Ma                                                 Kristen A Ma
17376            Krystal                                            M                                                  Ma                                                 Krystal M Ma
12388            Lacey                                              K                                                  Ma                                                 Lacey K Ma
2403             Laura                                              L                                                  Ma                                                 Laura L Ma
17468            Leah                                               H                                                  Ma                                                 Leah H Ma
2431             Lisa                                               C                                                  Ma                                                 Lisa C Ma
13049            Louis                                              NULL                                               Ma                                                 Louis Ma
5769             Mandy                                              NULL                                               Ma                                                 Mandy Ma
17726            Margaret                                           G                                                  Ma                                                 Margaret G Ma
4924             Martha                                             NULL                                               Ma                                                 Martha Ma
5363             Micah                                              A                                                  Ma                                                 Micah A Ma
12609            Nuan                                               NULL                                               Ma                                                 Nuan Ma
12707            Omar                                               I                                                  Ma                                                 Omar I Ma
12821            Rafael                                             T                                                  Ma                                                 Rafael T Ma
6430             Ramon                                              D                                                  Ma                                                 Ramon D Ma
18173            Randy                                              R                                                  Ma                                                 Randy R Ma
13258            Roger                                              V                                                  Ma                                                 Roger V Ma
5588             Ronnie                                             C                                                  Ma                                                 Ronnie C Ma
4976             Rosa                                               M                                                  Ma                                                 Rosa M Ma
17672            Sandra                                             N                                                  Ma                                                 Sandra N Ma
17618            Stacey                                             NULL                                               Ma                                                 Stacey Ma
6531             Steve                                              NULL                                               Ma                                                 Steve Ma
17772            Susan                                              A                                                  Ma                                                 Susan A Ma
5033             Suzanne                                            A                                                  Ma                                                 Suzanne A Ma
11870            Tamara                                             NULL                                               Ma                                                 Tamara Ma
2675             Tiffany                                            NULL                                               Ma                                                 Tiffany Ma
18224            Todd                                               NULL                                               Ma                                                 Todd Ma
4752             Trisha                                             E                                                  Ma                                                 Trisha E Ma
17966            Vincent                                            W                                                  Ma                                                 Vincent W Ma
12122            Warren                                             A                                                  Ma                                                 Warren A Ma
13360            Willie                                             NULL                                               Ma                                                 Willie Ma
15851            Maurizio                                           J                                                  Macagno                                            Maurizio J Macagno
1371             Denise                                             R.                                                 Maccietto                                          Denise R. Maccietto
1373             Scott                                              NULL                                               MacDonald                                          Scott MacDonald
230              Stuart                                             J                                                  Macrae                                             Stuart J Macrae
17867            Abby                                               NULL                                               Madan                                              Abby Madan
3152             Adriana                                            NULL                                               Madan                                              Adriana Madan
16057            Andre                                              C                                                  Madan                                              Andre C Madan
7250             Ann                                                NULL                                               Madan                                              Ann Madan
